TransactionID,CustomerID,Date,Amount,TransactionType,AccountBalance,Branch
TXN01123,CUST0072,2025-02-11,731.49,Credit,5443.07,Birmingham
TXN01124,CUST0011,2025-01-06,1613.37,Debit,9764.82,Glasgow
TXN01125,CUST0105,2025-02-08,663.08,Credit,9674.82,Manchester
TXN01126,CUST0014,2025-02-21,426.03,Debit,2545.06,Manchester
TXN01127,CUST0060,2025-01-23,178.53,Credit,8205.49,Leeds
TXN01128,CUST0030,2025-03-30,938.72,Debit,2373.81,Manchester
TXN01129,CUST0035,2025-02-19,969.44,Credit,2528.61,Leeds
TXN01130,CUST0165,2025-02-12,1683.41,Credit,6922.88,Glasgow
TXN01131,CUST0005,2025-01-19,450.27,Debit,4347.51,Manchester
TXN01132,CUST0083,2025-03-10,768.17,Debit,9349.67,Glasgow
TXN01133,CUST0123,2025-02-20,1618.73,Credit,1345.59,Manchester
TXN01134,CUST0078,2025-01-11,1649.01,Credit,5359.49,Manchester
TXN01135,CUST0154,2025-01-12,775.38,Credit,9225.95,Glasgow
TXN01136,CUST0062,2025-03-15,923.66,Credit,9089.08,Birmingham
TXN01137,CUST0132,2025-01-08,613.54,Debit,1987.03,Birmingham
TXN01138,CUST0089,2025-01-24,1865.78,Credit,3983.06,Birmingham
TXN01139,CUST0042,2025-02-10,246.1,Credit,6381.65,Birmingham
TXN01140,CUST0089,2025-02-05,1868.16,Credit,2014.25,Manchester
TXN01141,CUST0146,2025-03-26,1370.89,Debit,9696.21,London
TXN01142,CUST0040,2025-03-13,1067.83,Credit,9190.12,Glasgow
TXN01143,CUST0072,2025-02-24,74.99,Debit,2086.03,London
TXN01144,CUST0039,2025-01-09,956.44,Debit,1650.98,London
TXN01145,CUST0104,2025-02-16,821.42,Debit,1311.38,Leeds
TXN01146,CUST0014,2025-01-15,330.83,Debit,9139.71,Birmingham
TXN01147,CUST0032,2025-02-17,1316.26,Debit,2339.43,Manchester
TXN01148,CUST0179,2025-03-23,1942.59,Debit,4454.71,Birmingham
TXN01149,CUST0125,2025-02-11,1128.76,Debit,4764.09,Birmingham
TXN01150,CUST0166,2025-03-01,1432.36,Credit,6190.6,London
TXN01151,CUST0097,2025-03-25,146.22,Credit,1181.49,Leeds
TXN01152,CUST0023,2025-03-11,841.16,Debit,2654.21,Birmingham
TXN01153,CUST0063,2025-01-12,241.55,Credit,9349.16,Glasgow
TXN01154,CUST0143,2025-01-02,1229.46,Credit,9129.9,Glasgow
TXN01155,CUST0153,2025-01-07,1877.58,Debit,7922.26,Birmingham
TXN01156,CUST0145,2025-03-21,1326.94,Credit,684.31,London
TXN01157,CUST0194,2025-01-03,162.84,Debit,3606.56,London
TXN01158,CUST0053,2025-01-03,715.79,Credit,6465.61,Manchester
TXN01159,CUST0104,2025-01-27,1105.82,Debit,3114.31,Leeds
TXN01160,CUST0104,2025-02-09,812.38,Debit,9141.07,London
TXN01161,CUST0179,2025-02-02,1668.95,Credit,6521.95,Manchester
TXN01162,CUST0039,2025-01-01,1631.2,Credit,1183.11,Glasgow
TXN01163,CUST0179,2025-01-08,1227.54,Debit,9135.55,Glasgow
TXN01164,CUST0198,2025-02-01,753.18,Debit,9598.78,Glasgow
TXN01165,CUST0134,2025-02-17,518.12,Debit,1238.27,Birmingham
TXN01166,CUST0067,2025-01-04,220.69,Credit,5557.42,Leeds
TXN01167,CUST0135,2025-03-11,716.25,Credit,3381.96,Manchester
TXN01168,CUST0179,2025-01-19,832.21,Credit,4231.97,Leeds
TXN01169,CUST0200,2025-02-01,1354.89,Credit,2206.69,Birmingham
TXN01170,CUST0042,2025-01-09,1319.74,Debit,5991.68,Manchester
TXN01171,CUST0192,2025-01-12,149.52,Debit,9600.8,Manchester
TXN01172,CUST0015,2025-01-11,796.57,Debit,5279.19,London
TXN01173,CUST0111,2025-02-15,371.74,Debit,1287.69,Leeds
TXN01174,CUST0157,2025-01-16,322.06,Credit,6390.01,Leeds
TXN01175,CUST0033,2025-01-01,1656.33,Debit,3732.12,London
TXN01176,CUST0155,2025-03-04,93.41,Debit,8631.29,Glasgow
TXN01177,CUST0164,2025-01-21,844.17,Credit,4629.44,Birmingham
TXN01178,CUST0157,2025-01-30,344.73,Credit,2331.98,Leeds
TXN01179,CUST0038,2025-01-13,1759.87,Debit,2315.5,London
TXN01180,CUST0185,2025-02-03,1118.51,Credit,7803.26,Manchester
TXN01181,CUST0097,2025-01-04,470.45,Debit,3023.08,London
TXN01182,CUST0155,2025-01-28,1009.83,Credit,7788.72,Glasgow
TXN01183,CUST0183,2025-02-28,1465.66,Credit,2455.93,Birmingham
TXN01184,CUST0033,2025-01-27,1916.65,Debit,3556.02,Glasgow
TXN01185,CUST0196,2025-03-10,448.69,Credit,4922.13,Manchester
TXN01186,CUST0086,2025-01-25,1773.5,Debit,9460.36,Manchester
TXN01187,CUST0066,2025-01-03,1869.27,Credit,9351.45,Manchester
TXN01188,CUST0010,2025-03-09,1833.68,Credit,2465.28,Manchester
TXN01189,CUST0005,2025-01-25,1274.47,Credit,3903.08,London
TXN01190,CUST0123,2025-01-20,1263.34,Credit,1919.29,Manchester
TXN01191,CUST0074,2025-02-03,812.39,Credit,5344.86,Manchester
TXN01192,CUST0097,2025-01-26,1507.27,Debit,4875.53,London
TXN01193,CUST0118,2025-01-05,1067.28,Credit,9057.22,Manchester
TXN01194,CUST0038,2025-03-02,1358.1,Debit,9335.05,Glasgow
TXN01195,CUST0141,2025-01-09,862.63,Credit,4143.89,Glasgow
TXN01196,CUST0159,2025-02-19,1465.68,Debit,5171.51,Leeds
TXN01197,CUST0047,2025-01-06,1650.7,Credit,9014.24,Glasgow
TXN01198,CUST0109,2025-03-24,301.41,Debit,8163.72,Birmingham
TXN01199,CUST0180,2025-03-01,1667.53,Debit,534.73,Birmingham
TXN01200,CUST0184,2025-02-13,1085.19,Credit,3540.57,Birmingham
TXN01201,CUST0015,2025-01-11,1690.89,Credit,4506.86,London
TXN01202,CUST0157,2025-03-07,868.29,Credit,2682.3,Glasgow
TXN01203,CUST0136,2025-02-16,764.29,Debit,2395.93,Birmingham
TXN01204,CUST0005,2025-03-14,1830.97,Debit,858.95,Leeds
TXN01205,CUST0157,2025-03-26,509.83,Credit,6612.01,London
TXN01206,CUST0047,2025-03-29,1689.98,Credit,2993.85,Leeds
TXN01207,CUST0068,2025-03-27,973.2,Debit,997.3,Glasgow
TXN01208,CUST0076,2025-01-03,1033.05,Debit,2694.3,Manchester
TXN01209,CUST0173,2025-03-17,623.85,Credit,8118.18,Leeds
TXN01210,CUST0130,2025-01-30,1150.35,Debit,8589.15,Manchester
TXN01211,CUST0155,2025-03-31,657.17,Credit,5089.13,London
TXN01212,CUST0095,2025-01-21,88.15,Credit,4452.67,Leeds
TXN01213,CUST0115,2025-01-28,551.28,Credit,9789.61,Leeds
TXN01214,CUST0164,2025-03-31,22.69,Debit,2405.36,London
TXN01215,CUST0036,2025-03-03,1956.93,Debit,2545.91,London
TXN01216,CUST0026,2025-02-02,1931.84,Debit,3272.74,Birmingham
TXN01217,CUST0043,2025-03-26,796.36,Debit,2141.19,Glasgow
TXN01218,CUST0027,2025-02-04,1459.46,Credit,4103.97,Leeds
TXN01219,CUST0069,2025-02-21,698.15,Debit,9152.93,Leeds
TXN01220,CUST0148,2025-02-03,1345.48,Credit,6345.8,London
TXN01221,CUST0011,2025-02-10,1612.81,Credit,4413.49,London
TXN01222,CUST0074,2025-02-20,1894.04,Credit,9376.9,Glasgow
TXN01223,CUST0104,2025-02-16,806.42,Debit,960.41,London
TXN01224,CUST0038,2025-03-23,1568.76,Credit,2497.62,Manchester
TXN01225,CUST0134,2025-02-27,539.2,Credit,5875.94,Manchester
TXN01226,CUST0200,2025-03-16,1980.76,Debit,6347.75,Manchester
TXN01227,CUST0023,2025-02-26,61.28,Credit,875.8,Manchester
TXN01228,CUST0047,2025-01-23,1211.02,Debit,4328.87,Glasgow
TXN01229,CUST0090,2025-02-17,1322.42,Debit,6666.96,Leeds
TXN01230,CUST0046,2025-01-22,1379.21,Debit,7131.67,Manchester
TXN01231,CUST0107,2025-01-17,249.57,Credit,6562.33,London
TXN01232,CUST0140,2025-03-10,1877.67,Debit,3545.35,Manchester
TXN01233,CUST0141,2025-01-11,370.55,Debit,1388.44,Glasgow
TXN01234,CUST0104,2025-01-15,1249.28,Debit,4557.57,London
TXN01235,CUST0190,2025-02-04,453.13,Debit,1723.17,Manchester
TXN01236,CUST0111,2025-02-02,621.36,Credit,9502.42,Leeds
TXN01237,CUST0104,2025-03-25,1097.45,Debit,5014.12,London
TXN01238,CUST0060,2025-01-16,840.21,Credit,3513.96,London
TXN01239,CUST0171,2025-02-03,328.85,Debit,7779.89,Leeds
TXN01240,CUST0100,2025-03-07,350.16,Credit,5230.51,London
TXN01241,CUST0068,2025-02-09,842.11,Debit,3445.32,Manchester
TXN01242,CUST0133,2025-01-28,1516.99,Credit,8213.69,London
TXN01243,CUST0120,2025-02-16,1796.95,Debit,8737.95,Manchester
TXN01244,CUST0037,2025-02-08,177.41,Credit,6893.58,Leeds
TXN01245,CUST0072,2025-03-11,792.28,Credit,946.16,Birmingham
TXN01246,CUST0127,2025-03-14,209.49,Credit,5880.07,Leeds
TXN01247,CUST0106,2025-01-20,43.02,Debit,7751.3,Manchester
TXN01248,CUST0092,2025-01-01,1326.82,Credit,1796.78,Glasgow
TXN01249,CUST0031,2025-03-13,1208.87,Credit,2672.37,Leeds
TXN01250,CUST0122,2025-03-28,334.41,Credit,8883.7,Glasgow
TXN01251,CUST0137,2025-03-04,475.29,Credit,691.16,Glasgow
TXN01252,CUST0051,2025-03-08,57.18,Debit,7650.91,Manchester
TXN01253,CUST0029,2025-01-04,1671.54,Credit,5000.85,Manchester
TXN01254,CUST0040,2025-02-27,1949.63,Credit,4744.34,Birmingham
TXN01255,CUST0041,2025-01-25,279.56,Credit,567.42,London
TXN01256,CUST0011,2025-02-16,470.64,Debit,8284.28,Leeds
TXN01257,CUST0151,2025-02-07,1738.13,Credit,3918.34,Manchester
TXN01258,CUST0001,2025-01-15,1853.66,Credit,5637.27,Leeds
TXN01259,CUST0046,2025-03-04,845.06,Credit,6934.36,Glasgow
TXN01260,CUST0101,2025-01-21,110.74,Credit,7174.98,London
TXN01261,CUST0149,2025-02-26,88.39,Debit,9581.81,Birmingham
TXN01262,CUST0090,2025-02-22,1152.16,Credit,5547.73,Leeds
TXN01263,CUST0110,2025-02-15,791.86,Credit,4297.34,London
TXN01264,CUST0164,2025-01-14,67.02,Debit,9560.18,Birmingham
TXN01265,CUST0182,2025-03-17,1170.67,Debit,6600.05,Leeds
TXN01266,CUST0057,2025-01-17,32.49,Debit,3332.43,London
TXN01267,CUST0001,2025-02-08,1576.87,Credit,1701.41,Manchester
TXN01268,CUST0063,2025-01-09,619.8,Debit,8504.27,Leeds
TXN01269,CUST0182,2025-03-18,90.11,Credit,3940.73,London
TXN01270,CUST0055,2025-03-20,1180.82,Debit,6774.46,Birmingham
TXN01271,CUST0115,2025-03-23,801.39,Credit,4972.76,London
TXN01272,CUST0168,2025-01-06,1947.86,Debit,2389.83,Manchester
TXN01273,CUST0143,2025-01-23,1092.96,Credit,6216.02,Leeds
TXN01274,CUST0149,2025-02-28,557.73,Debit,1076.49,Leeds
TXN01275,CUST0175,2025-02-15,1421.78,Credit,4426.75,Leeds
TXN01276,CUST0053,2025-02-07,550.27,Credit,5692.84,Manchester
TXN01277,CUST0137,2025-01-14,1809.44,Credit,4642.45,Birmingham
TXN01278,CUST0180,2025-03-13,755.7,Credit,7612.39,Leeds
TXN01279,CUST0057,2025-03-03,1104.24,Credit,8365.29,Birmingham
TXN01280,CUST0117,2025-02-04,110.64,Credit,7826.81,London
TXN01281,CUST0154,2025-01-19,857.98,Credit,868.72,Birmingham
TXN01282,CUST0169,2025-01-30,1666.4,Credit,2344.22,Birmingham
TXN01283,CUST0035,2025-03-19,1613.24,Debit,5597.77,Leeds
TXN01284,CUST0063,2025-03-25,456.39,Credit,9380.81,Glasgow
TXN01285,CUST0025,2025-01-25,459.9,Credit,8432.09,Glasgow
TXN01286,CUST0090,2025-02-09,1636.44,Debit,8504.08,Manchester
TXN01287,CUST0075,2025-03-29,1861.49,Credit,3380.48,Manchester
TXN01288,CUST0038,2025-01-14,199.77,Debit,4579.76,Glasgow
TXN01289,CUST0130,2025-01-26,905.62,Credit,4971.71,London
TXN01290,CUST0135,2025-03-28,681.53,Debit,1995.03,Leeds
TXN01291,CUST0162,2025-01-22,1742.67,Debit,795.15,Leeds
TXN01292,CUST0091,2025-02-17,176.21,Credit,9495.58,London
TXN01293,CUST0017,2025-03-24,430.14,Debit,2786.77,London
TXN01294,CUST0128,2025-02-20,1507.41,Credit,2779.51,Glasgow
TXN01295,CUST0171,2025-01-03,112.07,Credit,1292.1,Manchester
TXN01296,CUST0187,2025-02-11,990.15,Credit,9320.82,London
TXN01297,CUST0108,2025-01-19,889.79,Credit,6007.5,Manchester
TXN01298,CUST0179,2025-03-14,675.46,Debit,6836.85,Birmingham
TXN01299,CUST0182,2025-01-28,795.2,Credit,9159.98,Leeds
TXN01300,CUST0152,2025-03-25,1064.58,Debit,3783.39,Glasgow
TXN01301,CUST0025,2025-02-14,331.12,Debit,6404.32,Leeds
TXN01302,CUST0199,2025-03-12,1148.27,Credit,868.59,Glasgow
TXN01303,CUST0180,2025-03-19,1612.81,Credit,2274.34,Birmingham
TXN01304,CUST0198,2025-03-04,1522.72,Credit,8396.84,Leeds
TXN01305,CUST0088,2025-03-14,316.26,Credit,7784.3,Birmingham
TXN01306,CUST0161,2025-01-19,307.01,Debit,3831.11,Glasgow
TXN01307,CUST0177,2025-02-16,543.67,Credit,4079.7,London
TXN01308,CUST0029,2025-01-14,728.54,Debit,5568.77,Leeds
TXN01309,CUST0063,2025-02-07,822.83,Credit,502.29,Birmingham
TXN01310,CUST0150,2025-02-22,1362.6,Credit,2791.82,Leeds
TXN01311,CUST0154,2025-03-02,122.79,Credit,2478.2,Leeds
TXN01312,CUST0156,2025-02-05,79.0,Credit,2879.59,Leeds
TXN01313,CUST0114,2025-02-09,789.9,Debit,8156.11,Manchester
TXN01314,CUST0049,2025-03-22,1397.36,Debit,3156.9,Birmingham
TXN01315,CUST0199,2025-01-30,394.94,Credit,2319.45,Birmingham
TXN01316,CUST0081,2025-01-09,1286.59,Debit,5290.5,Leeds
TXN01317,CUST0084,2025-03-05,527.06,Debit,8723.63,London
TXN01318,CUST0105,2025-02-02,1773.31,Credit,2792.82,Leeds
TXN01319,CUST0177,2025-02-21,1792.42,Credit,1246.09,Manchester
TXN01320,CUST0148,2025-03-30,601.6,Debit,3885.84,Glasgow
TXN01321,CUST0118,2025-01-14,467.69,Debit,7602.69,Manchester
TXN01322,CUST0086,2025-03-16,828.49,Debit,5731.56,London
TXN01323,CUST0063,2025-02-22,488.66,Debit,8259.54,Leeds
TXN01324,CUST0189,2025-02-28,1348.04,Credit,9616.13,Birmingham
TXN01325,CUST0104,2025-03-19,1653.87,Credit,8030.29,Leeds
TXN01326,CUST0049,2025-02-10,1349.45,Debit,6236.13,London
TXN01327,CUST0071,2025-03-09,1650.46,Credit,5186.75,Birmingham
TXN01328,CUST0001,2025-03-09,800.01,Debit,880.66,Manchester
TXN01329,CUST0141,2025-01-08,321.07,Debit,9851.06,Glasgow
TXN01330,CUST0179,2025-01-02,1478.52,Credit,4143.07,Glasgow
TXN01331,CUST0123,2025-03-27,727.34,Debit,1946.17,Leeds
TXN01332,CUST0184,2025-02-10,1345.83,Debit,6833.73,Manchester
TXN01333,CUST0062,2025-02-24,548.58,Credit,3200.74,London
TXN01334,CUST0032,2025-01-16,171.65,Credit,6064.89,Glasgow
TXN01335,CUST0158,2025-03-03,1985.24,Debit,6074.3,Manchester
TXN01336,CUST0029,2025-02-17,320.84,Debit,4734.43,Leeds
TXN01337,CUST0049,2025-01-30,1976.96,Credit,8443.13,Birmingham
TXN01338,CUST0173,2025-01-12,1954.79,Debit,3017.19,Leeds
TXN01339,CUST0030,2025-02-04,1589.7,Debit,4762.01,Leeds
TXN01340,CUST0144,2025-01-11,1322.25,Credit,5608.08,Manchester
TXN01341,CUST0168,2025-03-05,1159.84,Credit,6804.43,Glasgow
TXN01342,CUST0019,2025-02-19,1733.54,Credit,7947.73,Manchester
TXN01343,CUST0018,2025-03-26,585.98,Credit,4250.67,Birmingham
TXN01344,CUST0001,2025-01-21,940.69,Credit,6637.45,Manchester
TXN01345,CUST0078,2025-03-10,1242.59,Credit,1930.8,London
TXN01346,CUST0115,2025-02-17,828.27,Debit,9360.16,Leeds
TXN01347,CUST0175,2025-01-20,860.7,Debit,4139.06,Glasgow
TXN01348,CUST0194,2025-03-08,667.27,Credit,7430.45,Birmingham
TXN01349,CUST0113,2025-02-13,1132.82,Credit,693.24,Leeds
TXN01350,CUST0114,2025-02-02,1702.64,Debit,2449.28,Manchester
TXN01351,CUST0166,2025-03-14,411.04,Debit,5127.28,London
TXN01352,CUST0179,2025-03-02,1869.52,Debit,8843.4,Manchester
TXN01353,CUST0063,2025-01-09,1381.28,Credit,5508.92,Leeds
TXN01354,CUST0132,2025-03-09,1648.31,Credit,9333.77,Birmingham
TXN01355,CUST0129,2025-02-04,1116.82,Debit,5096.07,Glasgow
TXN01356,CUST0008,2025-03-22,1561.24,Credit,5159.27,Leeds
TXN01357,CUST0157,2025-03-29,42.24,Credit,1637.59,Birmingham
TXN01358,CUST0055,2025-03-06,1638.58,Credit,8125.23,Leeds
TXN01359,CUST0103,2025-01-08,89.88,Debit,2846.17,London
TXN01360,CUST0131,2025-02-14,1780.93,Debit,9046.32,Manchester
TXN01361,CUST0032,2025-03-28,1984.01,Credit,9152.83,Glasgow
TXN01362,CUST0010,2025-02-16,595.19,Credit,9461.45,Birmingham
TXN01363,CUST0110,2025-02-09,428.53,Credit,5442.19,Glasgow
TXN01364,CUST0162,2025-03-17,1533.07,Credit,6932.39,Glasgow
TXN01365,CUST0124,2025-02-23,513.52,Credit,7895.9,Glasgow
TXN01366,CUST0087,2025-03-17,1732.47,Debit,1744.64,Birmingham
TXN01367,CUST0055,2025-02-15,214.66,Credit,6209.09,Birmingham
TXN01368,CUST0032,2025-02-16,260.65,Credit,825.83,Glasgow
TXN01369,CUST0178,2025-01-15,1958.51,Credit,5226.88,Manchester
TXN01370,CUST0135,2025-01-19,1350.94,Debit,1971.01,Leeds
TXN01371,CUST0093,2025-01-26,1695.31,Debit,2237.77,Glasgow
TXN01372,CUST0008,2025-02-21,655.42,Credit,3967.95,London
TXN01373,CUST0065,2025-01-22,1356.2,Debit,4608.15,Glasgow
TXN01374,CUST0057,2025-01-21,1192.54,Debit,6420.14,Birmingham
TXN01375,CUST0067,2025-02-20,1210.27,Debit,1207.07,Leeds
TXN01376,CUST0187,2025-02-07,1368.24,Debit,5285.07,London
TXN01377,CUST0072,2025-01-20,1154.96,Debit,2234.94,Leeds
TXN01378,CUST0054,2025-01-29,863.83,Debit,5952.76,Leeds
TXN01379,CUST0067,2025-02-20,559.09,Credit,6555.34,London
TXN01380,CUST0051,2025-01-04,1539.48,Debit,5788.74,Glasgow
TXN01381,CUST0097,2025-02-24,460.28,Debit,7513.81,Glasgow
TXN01382,CUST0092,2025-03-12,1387.79,Credit,3688.29,Glasgow
TXN01383,CUST0008,2025-01-28,474.33,Credit,7768.51,Manchester
TXN01384,CUST0162,2025-01-04,1254.41,Credit,4611.29,Glasgow
TXN01385,CUST0035,2025-01-22,1496.69,Credit,5099.75,London
TXN01386,CUST0096,2025-03-17,445.24,Debit,6656.97,Manchester
TXN01387,CUST0088,2025-02-14,129.29,Debit,674.4,Glasgow
TXN01388,CUST0078,2025-03-08,270.64,Debit,6712.95,Manchester
TXN01389,CUST0032,2025-03-27,1215.93,Debit,6376.56,London
TXN01390,CUST0120,2025-03-07,1700.4,Credit,3443.55,Glasgow
TXN01391,CUST0046,2025-03-29,99.54,Debit,1315.05,Birmingham
TXN01392,CUST0144,2025-02-03,1470.96,Debit,1363.89,London
TXN01393,CUST0196,2025-02-24,689.22,Credit,9270.63,Leeds
TXN01394,CUST0165,2025-01-01,962.27,Debit,7048.15,Leeds
TXN01395,CUST0182,2025-03-13,1858.43,Debit,1707.47,London
TXN01396,CUST0142,2025-03-28,670.62,Debit,3888.87,Leeds
TXN01397,CUST0055,2025-02-07,936.02,Debit,6128.59,London
TXN01398,CUST0176,2025-01-06,37.23,Credit,8437.93,Birmingham
TXN01399,CUST0007,2025-03-27,172.38,Credit,914.78,London
TXN01400,CUST0074,2025-01-25,524.6,Credit,2748.01,Glasgow
TXN01401,CUST0007,2025-03-23,65.43,Credit,8952.62,Glasgow
TXN01402,CUST0161,2025-01-17,1266.44,Credit,587.07,Manchester
TXN01403,CUST0151,2025-03-02,858.53,Debit,2413.29,Leeds
TXN01404,CUST0085,2025-01-12,1100.81,Debit,9610.73,Leeds
TXN01405,CUST0147,2025-01-06,357.55,Credit,6327.32,London
TXN01406,CUST0112,2025-03-31,598.9,Credit,2985.88,Leeds
TXN01407,CUST0125,2025-01-27,1331.01,Credit,1136.42,Glasgow
TXN01408,CUST0147,2025-01-08,1930.95,Debit,767.82,Birmingham
TXN01409,CUST0036,2025-03-24,110.33,Credit,2825.08,London
TXN01410,CUST0029,2025-03-06,1781.86,Debit,8874.12,Leeds
TXN01411,CUST0188,2025-02-26,1157.99,Debit,4451.18,Glasgow
TXN01412,CUST0082,2025-02-09,1132.2,Debit,7343.17,Manchester
TXN01413,CUST0002,2025-01-14,1005.55,Debit,9223.71,Leeds
TXN01414,CUST0129,2025-02-04,148.09,Credit,4376.38,Birmingham
TXN01415,CUST0047,2025-02-17,188.85,Debit,2317.14,Birmingham
TXN01416,CUST0197,2025-03-25,1205.81,Debit,5412.62,Leeds
TXN01417,CUST0148,2025-02-25,688.51,Credit,9126.8,Leeds
TXN01418,CUST0011,2025-02-18,1835.36,Debit,8141.56,Glasgow
TXN01419,CUST0130,2025-01-13,819.12,Debit,1125.38,Leeds
TXN01420,CUST0195,2025-03-02,295.13,Debit,7079.44,Manchester
TXN01421,CUST0119,2025-02-18,1432.29,Credit,5933.03,Glasgow
TXN01422,CUST0140,2025-02-15,593.77,Debit,9120.9,London
TXN01423,CUST0020,2025-03-03,1055.69,Debit,1663.57,Manchester
TXN01424,CUST0005,2025-01-08,1398.69,Credit,5573.34,Glasgow
TXN01425,CUST0037,2025-02-12,1801.53,Credit,8854.9,Glasgow
TXN01426,CUST0166,2025-01-20,1586.46,Debit,4395.23,Birmingham
TXN01427,CUST0137,2025-03-31,1355.96,Debit,5078.95,Glasgow
TXN01428,CUST0053,2025-02-08,1362.47,Credit,1169.38,Manchester
TXN01429,CUST0172,2025-03-26,1892.39,Debit,3142.36,Leeds
TXN01430,CUST0099,2025-02-18,598.69,Credit,3582.81,Manchester
TXN01431,CUST0086,2025-03-05,12.21,Debit,9478.66,London
TXN01432,CUST0108,2025-03-03,551.19,Credit,3185.34,Glasgow
TXN01433,CUST0024,2025-02-23,443.6,Debit,4878.25,Glasgow
TXN01434,CUST0081,2025-01-09,1327.05,Credit,6877.39,Glasgow
TXN01435,CUST0158,2025-03-29,1271.09,Credit,2040.74,Glasgow
TXN01436,CUST0120,2025-02-06,1190.99,Credit,5121.2,Birmingham
TXN01437,CUST0059,2025-02-18,42.32,Credit,7516.12,Birmingham
TXN01438,CUST0128,2025-02-10,1460.27,Credit,8735.12,Leeds
TXN01439,CUST0114,2025-01-17,653.83,Debit,6449.46,Glasgow
TXN01440,CUST0115,2025-03-29,1333.46,Debit,6856.01,London
TXN01441,CUST0014,2025-01-21,1117.59,Credit,1699.69,Leeds
TXN01442,CUST0009,2025-02-20,692.03,Debit,9484.88,Glasgow
TXN01443,CUST0040,2025-02-28,277.81,Debit,1759.45,Birmingham
TXN01444,CUST0194,2025-02-08,197.89,Debit,7859.39,London
TXN01445,CUST0025,2025-02-24,1664.72,Debit,3015.76,Leeds
TXN01446,CUST0103,2025-02-10,1837.61,Debit,9369.13,London
TXN01447,CUST0022,2025-02-08,1303.08,Debit,7339.62,Glasgow
TXN01448,CUST0004,2025-01-13,215.83,Credit,7661.23,Manchester
TXN01449,CUST0154,2025-03-05,810.03,Debit,2581.06,London
TXN01450,CUST0186,2025-01-11,1460.59,Debit,4708.88,London
TXN01451,CUST0029,2025-01-19,1561.84,Debit,6369.23,Birmingham
TXN01452,CUST0109,2025-01-11,245.26,Credit,7814.75,Glasgow
TXN01453,CUST0098,2025-03-18,10.06,Debit,1487.61,London
TXN01454,CUST0037,2025-02-15,1427.15,Debit,9642.47,Glasgow
TXN01455,CUST0075,2025-02-14,719.63,Debit,8957.1,Birmingham
TXN01456,CUST0070,2025-01-01,516.42,Credit,3068.31,Glasgow
TXN01457,CUST0146,2025-02-09,35.67,Debit,8316.22,Birmingham
TXN01458,CUST0128,2025-01-19,1085.2,Credit,5424.08,Birmingham
TXN01459,CUST0085,2025-03-17,1703.79,Debit,4887.16,Leeds
TXN01460,CUST0042,2025-03-13,1915.69,Credit,3487.12,Glasgow
TXN01461,CUST0100,2025-03-13,1135.83,Credit,6019.2,Manchester
TXN01462,CUST0041,2025-03-02,1033.78,Credit,7433.95,Leeds
TXN01463,CUST0166,2025-01-12,179.26,Debit,4403.86,Birmingham
TXN01464,CUST0034,2025-03-02,1102.26,Credit,6477.58,Manchester
TXN01465,CUST0017,2025-02-02,766.16,Credit,7143.47,London
TXN01466,CUST0165,2025-02-14,1218.2,Credit,7255.66,London
TXN01467,CUST0153,2025-03-31,783.57,Credit,993.68,Leeds
TXN01468,CUST0122,2025-03-10,488.2,Debit,8667.6,Manchester
TXN01469,CUST0076,2025-01-08,198.98,Debit,4853.41,Glasgow
TXN01470,CUST0087,2025-01-25,636.69,Debit,2992.95,Manchester
TXN01471,CUST0117,2025-02-15,202.32,Debit,2796.76,Leeds
TXN01472,CUST0106,2025-03-28,362.02,Credit,5088.63,Glasgow
TXN01473,CUST0086,2025-01-30,1974.8,Debit,8924.9,Glasgow
TXN01474,CUST0027,2025-02-16,893.77,Credit,4094.3,London
TXN01475,CUST0057,2025-03-28,1068.42,Debit,7622.39,Manchester
TXN01476,CUST0031,2025-02-18,1748.5,Debit,1419.78,Glasgow
TXN01477,CUST0134,2025-02-16,1991.18,Debit,5022.54,Leeds
TXN01478,CUST0168,2025-03-25,1169.6,Credit,9921.02,London
TXN01479,CUST0098,2025-03-23,1626.82,Debit,7819.16,Glasgow
TXN01480,CUST0012,2025-01-18,660.61,Debit,2500.02,Manchester
TXN01481,CUST0053,2025-03-07,618.43,Debit,5263.69,London
TXN01482,CUST0199,2025-03-09,811.38,Credit,2719.44,Manchester
TXN01483,CUST0138,2025-02-02,1348.29,Debit,4390.83,Manchester
TXN01484,CUST0173,2025-02-05,1367.56,Debit,7910.8,Manchester
TXN01485,CUST0145,2025-03-23,637.33,Credit,7826.64,London
TXN01486,CUST0154,2025-01-19,275.09,Credit,2666.95,Glasgow
TXN01487,CUST0190,2025-01-28,1268.47,Debit,9261.12,Birmingham
TXN01488,CUST0122,2025-02-09,265.37,Debit,6129.4,Glasgow
TXN01489,CUST0046,2025-03-25,1161.2,Debit,4109.28,London
TXN01490,CUST0064,2025-03-17,1389.91,Credit,5268.39,Birmingham
TXN01491,CUST0130,2025-01-15,1404.22,Credit,6248.18,Birmingham
TXN01492,CUST0054,2025-02-10,1509.41,Credit,5818.96,Birmingham
TXN01493,CUST0107,2025-02-08,1746.99,Debit,5120.85,Leeds
TXN01494,CUST0193,2025-01-02,1004.92,Credit,5296.86,London
TXN01495,CUST0051,2025-03-04,1463.2,Debit,2175.91,Leeds
TXN01496,CUST0181,2025-01-29,1242.15,Credit,8220.96,Birmingham
